Sample	Chromosome	Start Position	End Position	Num markers	Seg.CN
cn18C	chr16	33936137	38279231	49	-0.567677
cn18C	chr16	46324795	90094829	4664	-0.00712178
cn18C	chr17	156218	27646590	4189	-0.298725
cn18C	chr17	27647027	37874251	1667	0.014383
cn18C	chr17	38195871	77213564	6492	-0.0055273
cn18C	chr17	77213915	83135126	1204	-0.157405
cn18C	chr18	117084	80247350	4283	0.0159663
cn18C	chr19	110970	25027980	6307	0.0489029
cn18C	chr19	27126811	51630218	5414	-0.14357
cn18C	chr19	51643534	51645532	3	-26.1193
cn18C	chr19	51645779	57933824	1618	-0.1239
cn18C	chr19	57940921	58571429	214	0.18144
cn18C	chr20	87707	64273602	6006	-0.00377997
cn18C	chr21	4942906	46664374	2529	-0.334506
cn18C	chr22	10395631	18169941	229	0.213932
cn18C	chr22	18170750	19375128	112	0.661827
cn18C	chr22	19375628	19518910	53	0.116638
cn18C	chr22	19523596	21479829	384	0.65608
cn18C	chr22	21479929	22427044	102	0.307835
cn18C	chr22	22432965	26027678	511	0.67186
cn18C	chr22	26028178	32399761	950	0.269831
cn18C	chr22	32401744	50782296	2593	-0.0903977
cn18C	chrX	150500	2830197	164	-0.380807
cn18C	chrX	2830697	120875450	7154	0.0739033
cn18C	chrX	121047962	156007790	2313	0.11402
cn18C	chrY	2786986	2979995	23	-16.6692
cn18C	chrY	2980495	6868464	51	-3.63671
cn18C	chrY	6868729	9255287	45	-13.0609
cn18C	chrY	9547584	12720086	32	-4.48555
cn18C	chrY	12720586	13479319	110	-21.9399
cn18C	chrY	13479511	18546285	50	-5.60136
cn18C	chrY	18546785	21386263	82	-16.1642
cn18C	chrY	21386763	56959891	41	-5.97849
cn4C	chr1	69381	125312698	13133	-0.0281699
cn4C	chr1	143281044	248918365	11298	-0.0286137
cn4C	chr2	41605	90525254	6751	-0.0468673
cn4C	chr2	91283966	242003780	12083	-0.0485297
cn4C	chr3	150500	161241165	12614	-0.0343947
cn4C	chr3	161242505	198038669	2581	0.173989
cn4C	chr4	59429	9172672	1190	-0.00718868
cn4C	chr4	9368889	190026768	9462	-0.0660509
cn4C	chr5	140305	47365108	2385	0.146147
cn4C	chr5	49488671	181260815	9523	-0.0847969
cn4C	chr6	150500	32459319	3102	-0.0312406
cn4C	chr6	32741441	170583749	9863	-0.0346599
cn4C	chr7	150500	143478798	10738	-0.0329836
cn4C	chr7	143623899	144231410	63	-0.0462978
cn4C	chr7	144231910	144377192	43	-0.428763
cn4C	chr7	144378759	159142547	1127	-0.0519831
cn4C	chr8	150500	145054159	8906	-0.023613
cn4C	chr9	154630	45525913	2611	-0.0616556
cn4C	chr9	60497470	138177264	7303	-0.0403837
cn4C	chr10	49179	79614115	5246	-0.0660454
cn4C	chr10	79907667	133626306	5045	-0.0567793
cn4C	chr11	150500	50877111	4954	-0.0139286
cn4C	chr11	51026130	134986058	9081	-0.0400315
cn4C	chr12	99144	9443678	1625	-0.00698395
cn4C	chr12	9595271	133234356	12016	-0.0023245
cn4C	chr13	15879861	57017795	2765	-0.0713989
cn4C	chr13	57171357	114326283	2148	-0.0461697
cn4C	chr14	15939217	106874055	7790	-0.0163498
cn4C	chr15	16962086	84444649	7309	-0.0150595
cn4C	chr15	84603925	85485218	123	0.04701
cn4C	chr15	85485718	85767538	59	-0.189835
cn4C	chr15	85768038	101922767	1186	0.0308715
cn4C	chr16	47427	38279231	5017	0.00924217
cn4C	chr16	46324795	90094829	4664	0.00787115
cn4C	chr17	156218	37874251	5856	-0.00862863
cn4C	chr17	38195871	83135126	7696	0.0518522
cn4C	chr18	117084	80247350	4283	-0.044071
cn4C	chr19	110970	25027980	6307	0.00519198
cn4C	chr19	27126811	58571429	7249	0.0274758
cn4C	chr20	87707	64273602	6006	0.0218212
cn4C	chr21	4942906	46664374	2529	-0.0490957
cn4C	chr22	10395631	38962511	3145	0.0503378
cn4C	chr22	38965122	38992259	8	-4.58035
cn4C	chr22	38992259	50782296	1781	0.135483
cn4C	chrX	150500	120875450	7318	-0.576709
cn4C	chrX	121047962	156007790	2313	-0.604912
cn4C	chrY	2786986	9255287	119	0.229399
cn4C	chrY	9547584	12391369	24	2.08469
cn4C	chrY	12392643	21386263	250	0.0606751
cn4C	chrY	21386763	56959891	41	2.1911
cn7C	chr1	69381	125312698	13133	-0.0360933
cn7C	chr1	143281044	248918365	11298	0.103614
cn7C	chr2	41605	90525254	6751	-0.0581729
cn7C	chr2	91283966	242003780	12083	-0.0360412
cn7C	chr3	150500	14064935	1063	0.0688665
cn7C	chr3	14065435	91904135	6405	-0.137555
cn7C	chr3	91904135	133601393	3259	0.137737
cn7C	chr3	133608533	136855701	286	0.357087
cn7C	chr3	136856201	172762548	2139	0.23884
cn7C	chr3	172762688	198038669	2043	0.364867
cn7C	chr4	59429	9172672	1190	-0.131107
cn7C	chr4	9368889	190026768	9462	-0.0712935
cn7C	chr5	140305	47365108	2385	0.0263982
cn7C	chr5	49488671	181260815	9523	-0.163575
cn7C	chr6	150500	32459319	3102	0.0219581
cn7C	chr6	32741441	170583749	9863	-0.0403958
cn7C	chr7	150500	143478798	10738	-0.0384874
cn7C	chr7	143623899	159142547	1233	-0.0140038
cn7C	chr8	150500	145054159	8906	0.0184238
cn7C	chr9	154630	45525913	2611	-0.0711038
cn7C	chr9	60497470	138177264	7303	-0.0356774
cn7C	chr10	49179	79614115	5246	-0.0765301
cn7C	chr10	79907667	91632971	691	-0.145628
cn7C	chr10	91633471	108214893	2263	-0.0335911
cn7C	chr10	108214893	133626306	2091	-0.142867
cn7C	chr11	150500	50877111	4954	-0.131747
cn7C	chr11	51026130	134986058	9081	-0.0394029
cn7C	chr12	99144	9443678	1625	-0.0488568
cn7C	chr12	9595271	133234356	12016	-0.046937
cn7C	chr13	15879861	57017795	2765	-0.0461794
cn7C	chr13	57171357	114326283	2148	-0.0563931
cn7C	chr14	15939217	106874055	7790	-0.146026
cn7C	chr15	16962086	84444649	7309	-0.0259916
cn7C	chr15	84603925	101922767	1368	-0.0365289
cn7C	chr16	47427	38279231	5017	-0.0173643
cn7C	chr16	46324795	90094829	4664	-0.0175602
cn7C	chr17	156218	27756743	4196	-0.128092
cn7C	chr17	27757243	37874251	1660	-0.0346014
cn7C	chr17	38195871	83135126	7696	-0.0243099
cn7C	chr18	117084	80247350	4283	-0.0122432
cn7C	chr19	110970	25027980	6307	0.000162712
cn7C	chr19	27126811	58571429	7249	-0.0381712
cn7C	chr20	87707	64273602	6006	-0.030775
cn7C	chr21	4942906	43004434	1825	-0.0406385
cn7C	chr21	43007488	46664374	704	0.0848598
cn7C	chr22	10395631	50782296	4934	-0.021348
cn7C	chrX	150500	120875450	7318	0.326262
cn7C	chrX	121047962	155524634	2288	0.336959
cn7C	chrX	155525134	156007790	25	-0.0679672
cn7C	chrY	2786986	9255287	119	-8.0229
cn7C	chrY	9547584	12720086	32	-3.49335
cn7C	chrY	12720586	13479667	111	-20.4995
cn7C	chrY	13480167	19586709	74	-6.05306
cn7C	chrY	19589520	21386263	57	-17.6772
cn7C	chrY	21386763	56959891	41	-5.1911
