Sample	Chromosome	Start Position	End Position	Num markers	Seg.CN
15C1	chr5	49488671	180948948	9457	-0.0737411
15C1	chr5	180949236	181002785	9	-23.8593
15C1	chr5	181003855	181260815	57	-0.151177
15C1	chr6	150500	32459319	3102	-0.0461738
15C1	chr6	32741441	170583749	9863	-0.0652073
15C1	chr7	150500	57918704	3935	-0.00827488
15C1	chr7	57918704	62998928	34	0.602397
15C1	chr7	62998928	102474537	3439	-0.0301967
15C1	chr7	102490985	102677984	27	0.746869
15C1	chr7	102703314	143478798	3303	-0.0304604
15C1	chr7	143623899	159142547	1233	-0.0206864
15C1	chr8	150500	145054159	8906	-0.0335327
15C1	chr9	154630	27157328	1335	-0.0667831
15C1	chr9	27157828	45525913	1276	0.0595491
15C1	chr9	60497470	138177264	7303	-0.0165419
15C1	chr10	49179	79614115	5246	-0.0630137
15C1	chr10	79907667	133626306	5045	-0.0441856
15C1	chr11	150500	50877111	4954	-0.0127966
15C1	chr11	51026130	134986058	9081	-0.0189959
15C1	chr12	99144	7869880	1319	-0.00699788
15C1	chr12	7870380	7933179	15	0.573019
15C1	chr12	7933807	9443678	291	-0.0465588
15C1	chr12	9595271	133234356	12016	-0.0277933
15C1	chr13	15879861	57017795	2765	-0.0550981
15C1	chr13	57171357	114326283	2148	-0.0513164
15C1	chr14	15939217	106874055	7790	-0.044356
15C1	chr15	16962086	84444649	7309	-0.050379
15C1	chr15	84603925	101922767	1368	-0.0408911
15C1	chr16	47427	38279231	5017	-0.00581455
15C1	chr16	46324795	90094829	4664	-0.016618
15C1	chr17	156218	37874251	5856	-0.0249751
15C1	chr17	38195871	83135126	7696	-0.0155654
15C1	chr18	117084	80247350	4283	0.0147391
15C1	chr19	110970	25027980	6307	-0.0197009
15C1	chr19	27126811	58571429	7249	-0.04301
15C1	chr20	87707	64273602	6006	-0.000673076
15C1	chr21	4942906	46664374	2529	-0.0427016
15C1	chr22	10395631	50782296	4934	0.0148701
15C1	chrX	150500	120875450	7318	-0.596282
15C1	chrX	121047962	154156535	1922	-0.590513
15C1	chrX	154157035	154254485	10	0.906635
15C1	chrX	154295857	155659573	359	-0.592075
15C1	chrX	155659573	156007790	22	-0.00141882
15C1	chrY	2786986	9255287	119	0.302391
15C1	chrY	9547584	12391369	24	2.08986
15C1	chrY	12392643	21386263	250	-0.0190325
15C1	chrY	21386763	56959891	41	2.00445
15P1	chr1	69381	125312698	13133	-0.204874
15P1	chr1	143281044	172131288	4470	0.512211
15P1	chr1	172132887	248918365	6828	-0.0323638
15P1	chr2	41605	90525254	6751	0.255364
15P1	chr2	91283966	99292642	736	0.225352
15P1	chr2	99295625	133516957	1977	0.0672336
15P1	chr2	133517457	242003780	9370	-0.122703
15P1	chr3	150500	95918412	7535	-0.256052
15P1	chr3	95918412	134561537	3325	0.0505201
15P1	chr3	134562037	181134454	2636	0.34184
15P1	chr3	181134454	181713316	8	2.40012
15P1	chr3	181713816	183649854	131	3.02498
15P1	chr3	183650354	183920797	55	2.79812
15P1	chr3	183921297	183967768	19	2.39592
15P1	chr3	183971560	186539599	521	0.693307
15P1	chr3	186544303	186852556	85	0.299678
15P1	chr3	186853056	187291771	39	0.683195
15P1	chr3	187292271	195664250	451	0.324679
15P1	chr3	195668518	195791501	50	0.723511
15P1	chr3	195792001	198038669	340	0.327114
15P1	chr4	59429	9172672	1190	-0.18547
15P1	chr4	9368889	48033085	1741	-0.260734
15P1	chr4	48034878	63541787	727	0.393703
15P1	chr4	63541787	177989978	6405	-0.274357
15P1	chr4	177991008	185440719	332	0.123033
15P1	chr4	185444963	186533186	132	0.732467
15P1	chr4	186533686	190026768	125	-0.683169
15P1	chr5	140305	34896269	1462	0.130123
15P1	chr5	34896769	34933910	17	-0.515878
15P1	chr5	34935707	47365108	906	0.0699029
15P1	chr5	49488671	181260815	9523	-0.197323
15P1	chr6	150500	32459319	3102	0.000584404
15P1	chr6	32741441	33006249	72	-0.255872
15P1	chr6	33006749	33199418	78	0.206108
15P1	chr6	33201243	33425905	158	-0.300167
15P1	chr6	33432158	63295047	3005	0.102791
15P1	chr6	63295547	170583749	6550	-0.13646
15P1	chr7	150500	143478798	10738	0.173178
15P1	chr7	143623899	159142547	1233	0.0790143
15P1	chr8	150500	145054159	8906	-0.0405722
15P1	chr9	154630	20620151	1104	-0.275128
15P1	chr9	20620651	26407132	175	-0.83544
15P1	chr9	26407132	45525913	1332	0.697507
15P1	chr9	60497470	67936812	52	0.275298
15P1	chr9	68085840	84340635	981	-0.27627
15P1	chr9	84341135	138177264	6270	0.00134368
15P1	chr10	49179	79614115	5246	-0.170418
15P1	chr10	79907667	133626306	5045	-0.123433
15P1	chr11	150500	6210114	1309	0.0929247
15P1	chr11	6210114	48150185	3546	-0.0237634
15P1	chr11	48153793	50877111	99	0.195618
15P1	chr11	51026130	65576406	2438	-0.0364461
15P1	chr11	65579077	67231960	659	0.269398
15P1	chr11	67240207	67639474	228	0.100609
15P1	chr11	67642721	69296394	253	0.352893
15P1	chr11	69296894	70500593	118	1.58147
15P1	chr11	70501920	72022421	115	0.926135
15P1	chr11	72023062	72135452	27	0.596017
15P1	chr11	72135952	72779632	143	0.959966
15P1	chr11	72780972	73430772	103	0.695822
15P1	chr11	73431272	75265660	258	0.467743
15P1	chr11	75266160	134986058	4739	-0.270142
15P1	chr12	99144	6046819	705	0.430662
15P1	chr12	6052540	6549486	149	0.107739
15P1	chr12	6549753	6849431	176	0.336263
15P1	chr12	6849562	7018426	118	0.0731775
15P1	chr12	7018926	9443678	477	0.416712
15P1	chr12	9595271	24398055	1153	0.302037
15P1	chr12	24398055	25647993	78	0.865856
15P1	chr12	25648493	34029633	604	0.363856
15P1	chr12	34030133	38168589	28	0.853162
15P1	chr12	38168589	42129256	245	0.292005
15P1	chr12	42129756	133234356	9908	0.064709
15P1	chr13	15879861	57017795	2765	-0.180131
15P1	chr13	57171357	108230234	1545	-0.162033
15P1	chr13	108230734	109756310	73	0.160753
15P1	chr13	109756810	110615045	111	0.788353
15P1	chr13	110615545	113260761	248	0.104726
15P1	chr13	113263484	113355483	17	1.20264
15P1	chr13	113363759	113733085	60	0.143244
15P1	chr13	113735067	114326283	94	-0.193826
15P1	chr14	15939217	106874055	7790	-0.0660202
15P1	chr15	16962086	84444649	7309	-0.172802
15P1	chr15	84603925	101922767	1368	-0.185596
15P1	chr16	47427	38279231	5017	0.0794096
15P1	chr16	46324795	90094829	4664	0.0590373
15P1	chr17	156218	20253588	4013	-0.249748
15P1	chr17	20257448	37874251	1843	0.160668
15P1	chr17	38195871	83135126	7696	0.126431
15P1	chr18	117084	15452504	1105	0.546821
15P1	chr18	15452504	21110912	73	1.25857
15P1	chr18	21111412	21532662	38	1.5278
15P1	chr18	21536039	23689181	208	1.34516
15P1	chr18	23690479	24916172	162	1.64335
15P1	chr18	24916172	35241968	530	1.09904
15P1	chr18	35242468	36257075	123	0.774177
15P1	chr18	36260034	80247350	2044	-0.214174
15P1	chr19	110970	8592872	2479	-0.0347196
15P1	chr19	8595759	9295798	299	0.183629
15P1	chr19	9295800	25027980	3529	-0.0357469
15P1	chr19	27126811	39390291	1901	0.172118
15P1	chr19	39390815	39414195	10	-0.891414
15P1	chr19	39414988	45398149	1563	0.15613
15P1	chr19	45398261	49891109	1420	-0.0481123
15P1	chr19	49891402	58571429	2355	0.137819
15P1	chr20	87707	31526981	2030	0.249968
15P1	chr20	31527481	64273602	3976	0.0466275
15P1	chr21	4942906	46664374	2529	-0.189087
15P1	chr22	10395631	50782296	4934	0.0503297
15P1	chrX	150500	120875450	7318	-0.443648
15P1	chrX	121047962	156007790	2313	-0.465672
15P1	chrY	2786986	9255287	119	-0.310774
15P1	chrY	9547584	12391369	24	1.63704
15P1	chrY	12392643	21386263	250	-0.80395
15P1	chrY	21386763	56959891	41	1.36278
34C1	chr1	69381	125312698	13133	-0.0853676
34C1	chr1	143281044	248918365	11298	0.00971338
34C1	chr2	41605	90525254	6751	-0.0194859
34C1	chr2	91283966	242003780	12083	-0.0209236
34C1	chr3	150500	198038669	15195	0.0102451
34C1	chr4	59429	9172672	1190	-0.0593607
34C1	chr4	9368889	190026768	9462	-0.0826678
34C1	chr5	140305	47365108	2385	-0.0167107
34C1	chr5	49488671	181260815	9523	-0.090908
34C1	chr6	150500	32459319	3102	-0.175611
34C1	chr6	32741441	170583749	9863	-0.059897
34C1	chr7	150500	143478798	10738	-0.0462696
34C1	chr7	143623899	159142547	1233	-0.017041
34C1	chr8	150500	145054159	8906	-0.0284322
34C1	chr9	154630	45525913	2611	-0.0264816
34C1	chr9	60497470	138177264	7303	-0.0107252
34C1	chr10	49179	79614115	5246	-0.066791
34C1	chr10	79907667	133626306	5045	-0.0516001
34C1	chr11	150500	50877111	4954	-0.0424019
34C1	chr11	51026130	134986058	9081	-0.0779547
34C1	chr12	99144	9443678	1625	-0.0350973
34C1	chr12	9595271	133234356	12016	-0.0624629
34C1	chr13	15879861	57017795	2765	-0.0943776
34C1	chr13	57171357	114326283	2148	-0.0603683
34C1	chr14	15939217	106874055	7790	-0.0963369
34C1	chr15	16962086	84444649	7309	-0.0637698
34C1	chr15	84603925	101922767	1368	-0.0172924
34C1	chr16	47427	38279231	5017	-0.0587505
34C1	chr16	46324795	90094829	4664	-0.0572762
34C1	chr17	156218	37874251	5856	-0.0729685
34C1	chr17	38195871	83135126	7696	-0.0386297
34C1	chr18	117084	80247350	4283	-0.0108414
34C1	chr19	110970	25027980	6307	-0.0801529
34C1	chr19	27126811	58571429	7249	-0.0263123
34C1	chr20	87707	64273602	6006	-0.0202693
34C1	chr21	4942906	46664374	2529	-0.0749307
34C1	chr22	10395631	50782296	4934	-0.0151833
34C1	chrX	150500	120875450	7318	-0.431753
34C1	chrX	121047962	156007790	2313	-0.439797
34C1	chrY	2786986	9255287	119	-0.00397661
34C1	chrY	9547584	56959891	315	-0.00105784
34P1	chr1	69381	125312698	13133	-0.316249
34P1	chr1	143281044	159073501	2964	0.098605
34P1	chr1	159074001	170031986	1320	1.28723
34P1	chr1	170034369	248918365	7014	0.121102
34P1	chr2	41605	90525254	6751	0.267434
34P1	chr2	91283966	194316034	7222	0.132328
34P1	chr2	194316034	242003780	4861	-0.0964023
34P1	chr3	150500	90389053	7458	-0.296477
34P1	chr3	90389053	121872034	1816	0.624624
34P1	chr3	121872534	134532902	1576	0.37832
34P1	chr3	134537152	141279506	479	0.551934
34P1	chr3	141287311	150603499	614	0.429943
34P1	chr3	150622384	198038669	3252	0.767308
34P1	chr4	59429	9172672	1190	-0.255152
34P1	chr4	9368889	190026768	9462	-0.35463
34P1	chr5	140305	34896269	1462	0.316971
34P1	chr5	34896769	34936268	19	-0.411545
34P1	chr5	34937323	47365108	904	0.26224
34P1	chr5	49488671	181260815	9523	-0.336786
34P1	chr6	150500	32459319	3102	-0.517264
34P1	chr6	32741441	36899635	929	-0.438834
34P1	chr6	36902218	122399832	5622	0.0782276
34P1	chr6	122400332	151615681	1930	-0.340922
34P1	chr6	151617944	170583749	1382	0.0951037
34P1	chr7	150500	82902150	5192	-0.0739968
34P1	chr7	82902650	143478798	5546	0.257677
34P1	chr7	143623899	159142547	1233	0.296724
34P1	chr8	150500	40581263	2797	-0.156872
34P1	chr8	40581763	40808032	8	0.221834
34P1	chr8	40809071	43197952	302	1.03191
34P1	chr8	43199386	145054159	5799	0.247097
34P1	chr9	154630	13943874	668	0.0412389
34P1	chr9	13945966	26913949	629	-0.351037
34P1	chr9	26917094	45525913	1314	0.10645
34P1	chr9	60497470	118876294	3818	0.221356
34P1	chr9	118876294	120388733	23	0.85371
34P1	chr9	120389233	135736132	2602	0.233642
34P1	chr9	135750095	136404695	151	-0.40522
34P1	chr9	136405088	138177264	709	0.283014
34P1	chr10	49179	79614115	5246	-0.124289
34P1	chr10	79907667	133626306	5045	-0.0941349
34P1	chr11	150500	50877111	4954	-0.0677789
34P1	chr11	51026130	55603672	58	-0.079255
34P1	chr11	55603672	55651841	12	-24.0586
34P1	chr11	55652341	134986058	9011	-0.102972
34P1	chr12	99144	6063056	708	0.560377
34P1	chr12	6064243	6549486	146	0.242485
34P1	chr12	6549753	6863975	195	0.489744
34P1	chr12	6864047	7018426	99	0.232442
34P1	chr12	7018926	9443678	477	0.511227
34P1	chr12	9595271	38020787	1862	0.438956
34P1	chr12	38020787	133234356	10154	-0.090241
34P1	chr13	15879861	57017795	2765	-0.295449
34P1	chr13	57171357	114326283	2148	-0.123916
34P1	chr14	15939217	106874055	7790	-0.338304
34P1	chr15	16962086	84444649	7309	0.0408342
34P1	chr15	84603925	94470444	965	0.0189459
34P1	chr15	94476693	101922767	403	0.365079
34P1	chr16	47427	38279231	5017	-0.0573518
34P1	chr16	46324795	90094829	4664	-0.0624745
34P1	chr17	156218	7203816	1589	-0.288726
34P1	chr17	7204007	7237479	47	-0.582108
34P1	chr17	7237626	7253000	18	-0.991815
34P1	chr17	7254580	7570933	202	-0.386982
34P1	chr17	7571372	7587706	26	-0.76783
34P1	chr17	7588322	21284971	2204	-0.277499
34P1	chr17	21298346	37874251	1770	0.18112
34P1	chr17	38195871	83135126	7696	0.0486519
34P1	chr18	117084	80247350	4283	-0.0441403
34P1	chr19	110970	25027980	6307	-0.0447439
34P1	chr19	27126811	41985188	2605	0.936997
34P1	chr19	41985303	58571429	4644	-0.325877
34P1	chr20	87707	64273602	6006	0.135341
34P1	chr21	4942906	46664374	2529	-0.282301
34P1	chr22	10395631	50782296	4934	0.134038
34P1	chrX	150500	120875450	7318	-0.495322
34P1	chrX	121047962	156007790	2313	-0.446754
34P1	chrY	2786986	9255287	119	-0.458782
34P1	chrY	9547584	12406944	26	1.43831
34P1	chrY	12407809	21382931	245	-1.26836
34P1	chrY	21383431	56959891	44	0.92497
48A1	chr1	69381	125312698	13133	-0.031827
48A1	chr1	143281044	248918365	11298	-0.0399084
48A1	chr2	41605	90525254	6751	-0.0464603
48A1	chr2	91283966	242003780	12083	-0.0180098
48A1	chr3	150500	198038669	15195	-0.0311445
48A1	chr4	59429	9172672	1190	0.0133753
48A1	chr4	9368889	190026768	9462	-0.0237487
48A1	chr5	140305	47365108	2385	-0.0067238
48A1	chr5	49488671	181260815	9523	-0.0300369
48A1	chr6	150500	32459319	3102	-0.0897961
48A1	chr6	32741441	170583749	9863	-0.0301693
48A1	chr7	150500	100733668	7015	-0.0299202
48A1	chr7	100734168	100737349	5	-19.3505
48A1	chr7	100738460	143478798	3718	-0.0316991
48A1	chr7	143623899	159142547	1233	-0.0115995
48A1	chr8	150500	145054159	8906	-0.0254846
48A1	chr9	154630	45525913	2611	-0.0190226
48A1	chr9	60497470	138177264	7303	-0.0307037
48A1	chr10	49179	79614115	5246	-0.0375473
48A1	chr10	79907667	133626306	5045	-0.0368568
48A1	chr11	150500	50877111	4954	-0.0199144
48A1	chr11	51026130	134986058	9081	-0.0306283
48A1	chr12	99144	9443678	1625	-0.0642869
48A1	chr12	9595271	133234356	12016	-0.0510944
48A1	chr13	15879861	57017795	2765	-0.0216346
48A1	chr13	57171357	114326283	2148	-0.0051079
48A1	chr14	15939217	106874055	7790	-0.0456221
48A1	chr15	16962086	84444649	7309	-0.0352837
48A1	chr15	84603925	101922767	1368	-0.0328799
48A1	chr16	47427	38279231	5017	-0.0301323
48A1	chr16	46324795	90094829	4664	-0.018614
48A1	chr17	156218	37874251	5856	-0.0538342
48A1	chr17	38195871	83135126	7696	-0.0549314
48A1	chr18	117084	80247350	4283	-0.0184389
48A1	chr19	110970	25027980	6307	-0.0625725
48A1	chr19	27126811	58571429	7249	-0.0711991
48A1	chr20	87707	64273602	6006	-0.0250536
48A1	chr21	4942906	46664374	2529	-0.0273547
48A1	chr22	10395631	50782296	4934	-0.0313079
48A1	chrX	150500	120875450	7318	-0.592489
48A1	chrX	121047962	155659573	2291	-0.570258
48A1	chrX	155659573	156007790	22	-0.0479491
48A1	chrY	2786986	9255287	119	0.398415
48A1	chrY	9547584	12405975	25	2.12214
48A1	chrY	12406795	21386263	249	0.0950972
48A1	chrY	21386763	56959891	41	2.24822
48A2	chr1	69381	125312698	13133	-0.029832
48A2	chr1	143281044	248918365	11298	-0.0516029
48A2	chr2	41605	90525254	6751	-0.0500053
48A2	chr2	91283966	242003780	12083	-0.0319172
48A2	chr3	150500	198038669	15195	-0.0315635
48A2	chr4	59429	9172672	1190	0.0143885
48A2	chr4	9368889	190026768	9462	-0.0307547
48A2	chr5	140305	47365108	2385	-0.00500969
48A2	chr5	49488671	181260815	9523	-0.0407089
48A2	chr6	150500	32294125	3070	-0.0378613
48A2	chr6	32299919	32459319	32	-0.733015
48A2	chr6	32741441	170583749	9863	-0.0352318
48A2	chr7	150500	143478798	10738	-0.0427767
48A2	chr7	143623899	159142547	1233	-0.0264537
48A2	chr8	150500	145054159	8906	-0.0235615
48A2	chr9	154630	45525913	2611	-0.0381613
48A2	chr9	60497470	138177264	7303	-0.0399781
48A2	chr10	49179	79614115	5246	-0.0427844
48A2	chr10	79907667	133626306	5045	-0.0409481
48A2	chr11	150500	50877111	4954	-0.00982655
48A2	chr11	51026130	134986058	9081	-0.0301189
48A2	chr12	99144	9443678	1625	-0.0696185
48A2	chr12	9595271	133234356	12016	-0.0454407
48A2	chr13	15879861	57017795	2765	-0.0355633
48A2	chr13	57171357	114326283	2148	-0.018548
48A2	chr14	15939217	106874055	7790	-0.0420546
48A2	chr15	16962086	84444649	7309	-0.0424442
48A2	chr15	84603925	101922767	1368	-0.0383159
48A2	chr16	47427	38279231	5017	-0.0137101
48A2	chr16	46324795	90094829	4664	-0.0183462
48A2	chr17	156218	37874251	5856	-0.0335863
48A2	chr17	38195871	38241700	10	-1.10457
48A2	chr17	38242200	83135126	7686	-0.0353
48A2	chr18	117084	80247350	4283	-0.0325467
48A2	chr19	110970	25027980	6307	-0.024384
48A2	chr19	27126811	58571429	7249	-0.0486688
48A2	chr20	87707	64273602	6006	-0.0190502
48A2	chr21	4942906	46664374	2529	-0.00850647
48A2	chr22	10395631	50782296	4934	-0.0205498
48A2	chrX	150500	120875450	7318	-0.609992
48A2	chrX	121047962	156007790	2313	-0.599882
48A2	chrY	2786986	9255287	119	0.304867
48A2	chrY	9547584	12405975	25	1.97312
48A2	chrY	12406795	21386263	249	-0.112758
48A2	chrY	21386763	56959891	41	2.14955
48A3	chr1	69381	125312698	13133	-0.0306761
48A3	chr1	143281044	248918365	11298	-0.0347406
48A3	chr2	41605	90525254	6751	-0.0432126
48A3	chr2	91283966	242003780	12083	-0.0226846
48A3	chr3	150500	198038669	15195	-0.0379986
48A3	chr4	59429	9172672	1190	-0.0326186
48A3	chr4	9368889	190026768	9462	-0.0259845
48A3	chr5	140305	47365108	2385	-0.0126118
48A3	chr5	49488671	181260815	9523	-0.0417666
48A3	chr6	150500	32459319	3102	-0.0728522
48A3	chr6	32741441	170583749	9863	-0.0253574
48A3	chr7	150500	100733668	7015	-0.0445541
48A3	chr7	100734168	100738613	6	-26.8434
48A3	chr7	100746537	143478798	3717	-0.029606
48A3	chr7	143623899	159142547	1233	-0.0491661
48A3	chr8	150500	145054159	8906	0.0239425
48A3	chr9	154630	45525913	2611	-0.0322898
48A3	chr9	60497470	138177264	7303	-0.054359
48A3	chr10	49179	79614115	5246	-0.0387345
48A3	chr10	79907667	133626306	5045	-0.0443613
48A3	chr11	150500	50877111	4954	-0.0347491
48A3	chr11	51026130	134986058	9081	-0.0443933
48A3	chr12	99144	9443678	1625	-0.0563186
48A3	chr12	9595271	133234356	12016	-0.0444453
48A3	chr13	15879861	57017795	2765	-0.0268143
