Sample	Chromosome	Start Position	End Position	Num markers	Seg.CN
12P1	chrY	2786986	9255287	119	-0.405259
12P1	chrY	9547584	12405975	25	1.41335
12P1	chrY	12406795	21386263	249	-0.722253
12P1	chrY	21386763	56959891	41	1.02167
14P1	chr1	69381	125312698	13133	-0.0388136
14P1	chr1	143281044	248918365	11298	0.300737
14P1	chr2	41605	90525254	6751	-0.00396227
14P1	chr2	91283966	242003780	12083	-0.082542
14P1	chr3	150500	51698903	5296	-0.0342074
14P1	chr3	51699403	80467100	1996	-0.564805
14P1	chr3	80467100	82212324	33	1.17173
14P1	chr3	82212324	89209357	107	-0.656161
14P1	chr3	89209857	198038669	7763	0.57738
14P1	chr4	59429	9172672	1190	-0.0318492
14P1	chr4	9368889	190026768	9462	-0.147467
14P1	chr5	140305	47365108	2385	-0.175815
14P1	chr5	49488671	181260815	9523	-0.584502
14P1	chr6	150500	16129411	905	-0.614331
14P1	chr6	16130554	17837583	131	0.913236
14P1	chr6	17838083	19046707	72	0.595681
14P1	chr6	19046707	32294125	1962	-0.0901001
14P1	chr6	32299919	32459319	32	-0.673176
14P1	chr6	32741441	62440551	3299	-0.0501711
14P1	chr6	62440551	115363891	2834	-0.577591
14P1	chr6	115363891	170583749	3730	-0.0749081
14P1	chr7	150500	18996062	1408	0.305768
14P1	chr7	18996562	62998928	2561	0.41227
14P1	chr7	62998928	72826985	335	-0.0557813
14P1	chr7	72828071	85731144	1023	-0.490462
14P1	chr7	85731144	143478798	5411	-0.047592
14P1	chr7	143623899	159142547	1233	-0.0634872
14P1	chr8	150500	7235829	320	-0.564973
14P1	chr8	7414960	7896612	54	-0.157755
14P1	chr8	8037291	37735379	2028	-0.57545
14P1	chr8	37737920	38305447	158	1.33613
14P1	chr8	38314644	38957386	87	2.61194
14P1	chr8	38957886	40280143	145	1.38561
14P1	chr8	40280143	40972340	16	-0.369065
14P1	chr8	40972340	46083379	328	0.717561
14P1	chr8	46083379	100259999	2740	-0.0336831
14P1	chr8	100261539	123541016	1186	0.231161
14P1	chr8	123541516	138167392	670	0.604532
14P1	chr8	138167892	145054159	1174	0.0143578
14P1	chr9	154630	21350889	1194	-0.0735521
14P1	chr9	21351389	22607368	46	-0.626341
14P1	chr9	22607368	45525913	1371	-0.02499
14P1	chr9	60497470	138177264	7303	-0.0315735
14P1	chr10	49179	18150977	1282	-0.571566
14P1	chr10	18151477	42470205	1304	0.265406
14P1	chr10	42470705	79614115	2660	-0.0433339
14P1	chr10	79907667	133626306	5045	-0.0407232
14P1	chr11	150500	50877111	4954	-0.0207175
14P1	chr11	51026130	69294852	3574	0.312706
14P1	chr11	69295352	72105012	255	1.78629
14P1	chr11	72105935	73139530	196	2.0302
14P1	chr11	73140030	73365949	40	1.59858
14P1	chr11	73367581	73393803	7	1.30443
14P1	chr11	73393805	79885384	750	0.862106
14P1	chr11	79885384	113351301	1960	-0.55219
14P1	chr11	113352067	134986058	2299	-0.462011
14P1	chr12	99144	9443678	1625	-0.0127285
14P1	chr12	9595271	133234356	12016	-0.0315609
14P1	chr13	15879861	57017795	2765	-0.593205
14P1	chr13	57171357	114326283	2148	-0.608986
14P1	chr14	15939217	106874055	7790	-0.0117575
14P1	chr15	16962086	84444649	7309	-0.0325286
14P1	chr15	84603925	101922767	1368	-0.0319249
14P1	chr16	47427	38279231	5017	-0.0169407
14P1	chr16	46324795	90094829	4664	-0.0139991
14P1	chr17	156218	21284971	4086	-0.542895
14P1	chr17	21298346	37874251	1770	-0.0112846
14P1	chr17	38195871	41728333	982	-0.027399
14P1	chr17	41731490	43104263	606	0.144261
14P1	chr17	43104865	46286091	718	-0.00451965
14P1	chr17	46331024	46694664	37	0.90382
14P1	chr17	46704756	83135126	5353	-0.0104842
14P1	chr18	117084	15452504	1105	0.234795
14P1	chr18	15452504	20950881	37	1.07644
14P1	chr18	20951381	25088962	447	0.291742
14P1	chr18	25089462	26292383	59	0.660436
14P1	chr18	26293423	26546227	18	0.264526
14P1	chr18	26549036	27048505	19	-0.33775
14P1	chr18	27049005	33244742	308	0.294646
14P1	chr18	33245242	41651121	363	-0.344632
14P1	chr18	41651121	80247350	1927	-0.566403
14P1	chr19	110970	8731975	2500	-0.0196005
14P1	chr19	8732475	8938716	105	0.618711
14P1	chr19	8938716	9155514	142	0.806772
14P1	chr19	9156014	25027980	3560	-0.015273
14P1	chr19	27126811	51630218	5414	-0.0479206
14P1	chr19	51643534	51645532	3	-26.1463
14P1	chr19	51645779	58571429	1832	-0.0633765
14P1	chr20	87707	64273602	6006	0.0628029
14P1	chr21	4942906	46664374	2529	-0.558107
14P1	chr22	10395631	20586701	603	0.103826
14P1	chr22	20587201	25360094	705	0.46124
14P1	chr22	25360594	26169167	84	0.0660653
14P1	chr22	26170265	27799463	96	0.418301
14P1	chr22	27799463	28987203	92	0.100143
14P1	chr22	28987703	30950445	443	0.502399
14P1	chr22	30956762	48779795	2444	0.0151914
14P1	chr22	48780853	50782296	467	0.414966
14P1	chrX	150500	120875450	7318	-0.644969
14P1	chrX	121047962	148953077	1251	-0.597886
14P1	chrX	148953577	156007790	1062	-0.0412071
14P1	chrY	2786986	9255287	119	-0.957498
14P1	chrY	9547584	12406944	26	0.907129
14P1	chrY	12407809	21386263	248	-1.5478
14P1	chrY	21386763	56959891	41	0.562862
34P1	chr1	69381	125312698	13133	-0.316249
34P1	chr1	143281044	159073501	2964	0.098605
34P1	chr1	159074001	170031986	1320	1.28723
34P1	chr1	170034369	248918365	7014	0.121102
34P1	chr2	41605	90525254	6751	0.267434
34P1	chr2	91283966	194316034	7222	0.132328
34P1	chr2	194316034	242003780	4861	-0.0964023
34P1	chr3	150500	90389053	7458	-0.296477
34P1	chr3	90389053	121872034	1816	0.624624
34P1	chr3	121872534	134532902	1576	0.37832
34P1	chr3	134537152	141279506	479	0.551934
34P1	chr3	141287311	150603499	614	0.429943
34P1	chr3	150622384	198038669	3252	0.767308
34P1	chr4	59429	9172672	1190	-0.255152
34P1	chr4	9368889	190026768	9462	-0.35463
34P1	chr5	140305	34896269	1462	0.316971
34P1	chr5	34896769	34936268	19	-0.411545
34P1	chr5	34937323	47365108	904	0.26224
34P1	chr5	49488671	181260815	9523	-0.336786
34P1	chr6	150500	32459319	3102	-0.517264
34P1	chr6	32741441	36899635	929	-0.438834
34P1	chr6	36902218	122399832	5622	0.0782276
34P1	chr6	122400332	151615681	1930	-0.340922
34P1	chr6	151617944	170583749	1382	0.0951037
34P1	chr7	150500	82902150	5192	-0.0739968
34P1	chr7	82902650	143478798	5546	0.257677
34P1	chr7	143623899	159142547	1233	0.296724
34P1	chr8	150500	40581263	2797	-0.156872
34P1	chr8	40581763	40808032	8	0.221834
34P1	chr8	40809071	43197952	302	1.03191
34P1	chr8	43199386	145054159	5799	0.247097
34P1	chr9	154630	13943874	668	0.0412389
34P1	chr9	13945966	26913949	629	-0.351037
34P1	chr9	26917094	45525913	1314	0.10645
34P1	chr9	60497470	118876294	3818	0.221356
34P1	chr9	118876294	120388733	23	0.85371
34P1	chr9	120389233	135736132	2602	0.233642
34P1	chr9	135750095	136404695	151	-0.40522
34P1	chr9	136405088	138177264	709	0.283014
34P1	chr10	49179	79614115	5246	-0.124289
34P1	chr10	79907667	133626306	5045	-0.0941349
34P1	chr11	150500	50877111	4954	-0.0677789
34P1	chr11	51026130	55603672	58	-0.079255
34P1	chr11	55603672	55651841	12	-24.0586
34P1	chr11	55652341	134986058	9011	-0.102972
34P1	chr12	99144	6063056	708	0.560377
34P1	chr12	6064243	6549486	146	0.242485
34P1	chr12	6549753	6863975	195	0.489744
34P1	chr12	6864047	7018426	99	0.232442
34P1	chr12	7018926	9443678	477	0.511227
34P1	chr12	9595271	38020787	1862	0.438956
34P1	chr12	38020787	133234356	10154	-0.090241
34P1	chr13	15879861	57017795	2765	-0.295449
34P1	chr13	57171357	114326283	2148	-0.123916
34P1	chr14	15939217	106874055	7790	-0.338304
34P1	chr15	16962086	84444649	7309	0.0408342
34P1	chr15	84603925	94470444	965	0.0189459
34P1	chr15	94476693	101922767	403	0.365079
34P1	chr16	47427	38279231	5017	-0.0573518
34P1	chr16	46324795	90094829	4664	-0.0624745
34P1	chr17	156218	7203816	1589	-0.288726
34P1	chr17	7204007	7237479	47	-0.582108
34P1	chr17	7237626	7253000	18	-0.991815
34P1	chr17	7254580	7570933	202	-0.386982
34P1	chr17	7571372	7587706	26	-0.76783
34P1	chr17	7588322	21284971	2204	-0.277499
34P1	chr17	21298346	37874251	1770	0.18112
34P1	chr17	38195871	83135126	7696	0.0486519
34P1	chr18	117084	80247350	4283	-0.0441403
34P1	chr19	110970	25027980	6307	-0.0447439
34P1	chr19	27126811	41985188	2605	0.936997
34P1	chr19	41985303	58571429	4644	-0.325877
34P1	chr20	87707	64273602	6006	0.135341
34P1	chr21	4942906	46664374	2529	-0.282301
34P1	chr22	10395631	50782296	4934	0.134038
34P1	chrX	150500	120875450	7318	-0.495322
34P1	chrX	121047962	156007790	2313	-0.446754
34P1	chrY	2786986	9255287	119	-0.458782
34P1	chrY	9547584	12406944	26	1.43831
34P1	chrY	12407809	21382931	245	-1.26836
34P1	chrY	21383431	56959891	44	0.92497
38P1	chr1	69381	125312698	13133	-0.13641
38P1	chr1	143281044	248918365	11298	0.0842277
38P1	chr2	41605	286203	23	-0.314041
38P1	chr2	286289	38004218	3018	0.298341
38P1	chr2	38017185	90525254	3710	0.00329087
38P1	chr2	91283966	167258105	4716	-0.0398756
38P1	chr2	167258105	168824719	59	0.417044
38P1	chr2	168828155	171434075	425	0.668864
38P1	chr2	171435080	182720171	1286	0.268538
38P1	chr2	182722022	203272750	1725	-0.0534999
38P1	chr2	203278570	242003780	3872	-0.380101
38P1	chr3	150500	90692069	7460	-0.354729
38P1	chr3	90692069	159069805	5026	0.192315
38P1	chr3	159070305	164022829	164	0.631527
38P1	chr3	164022829	189238911	1757	1.18795
38P1	chr3	189239411	198038669	788	0.706325
38P1	chr4	59429	9172672	1190	-0.0474775
38P1	chr4	9368889	190026768	9462	-0.259768
38P1	chr5	140305	37329280	1811	0.160483
38P1	chr5	37330035	41794080	373	0.608672
38P1	chr5	41794674	43704406	154	0.926222
38P1	chr5	43704906	47365108	47	0.268169
38P1	chr5	49488671	181260815	9523	-0.317455
38P1	chr6	150500	32459319	3102	0.00330951
38P1	chr6	32741441	32858570	44	-0.45392
38P1	chr6	32859402	60687330	3230	0.128826
38P1	chr6	60687330	170583749	6589	-0.287121
38P1	chr7	150500	143478798	10738	0.117174
38P1	chr7	143623899	159142547	1233	-0.232181
38P1	chr8	150500	41118502	2809	-0.406001
38P1	chr8	41118502	145054159	6097	-0.015498
38P1	chr9	154630	22168865	1233	-0.399347
38P1	chr9	22168865	36087963	1064	0.253665
38P1	chr9	36091161	37785046	204	0.482996
38P1	chr9	37785546	39178318	65	0.053105
38P1	chr9	39178818	45525913	45	-0.195414
38P1	chr9	60497470	138177264	7303	0.0248814
38P1	chr10	49179	79614115	5246	-0.214759
38P1	chr10	79907667	133626306	5045	-0.302588
38P1	chr11	150500	50877111	4954	-0.0438274
38P1	chr11	51026130	134986058	9081	-0.0143223
38P1	chr12	99144	9443678	1625	-0.0102078
38P1	chr12	9595271	133234356	12016	-0.00752808
38P1	chr13	15879861	18726127	19	0.597128
38P1	chr13	18726127	31786456	1005	-0.313249
38P1	chr13	31786563	35155272	269	-0.0586927
38P1	chr13	35155772	35309592	26	-0.867026
38P1	chr13	35310092	57017795	1446	-0.0729036
38P1	chr13	57171357	114326283	2148	-0.0502142
38P1	chr14	15939217	33950529	1784	-0.359271
38P1	chr14	33950529	106874055	6006	-0.00433647
38P1	chr15	16962086	84444649	7309	-0.029339
38P1	chr15	84603925	86224951	198	0.0477167
38P1	chr15	86225451	99255440	885	0.467983
38P1	chr15	99255940	101431463	223	0.315574
38P1	chr15	101431495	101922767	62	-0.239664
38P1	chr16	47427	38279231	5017	-0.0611072
38P1	chr16	46324795	90094829	4664	-0.00433508
38P1	chr17	156218	13913279	3059	-0.0342355
38P1	chr17	13913279	22754122	1062	-0.393874
38P1	chr17	22754122	37874251	1735	0.00415978
38P1	chr17	38195871	83135126	7696	-0.0220582
38P1	chr18	117084	80247350	4283	-0.264667
38P1	chr19	110970	25027980	6307	-0.0997682
38P1	chr19	27126811	58571429	7249	-0.0534882
38P1	chr20	87707	64273602	6006	0.0201764
38P1	chr21	4942906	46664374	2529	-0.303654
38P1	chr22	10395631	16578942	26	-0.0693659
38P1	chr22	16581056	25847652	1332	0.510941
38P1	chr22	25851468	50782296	3576	0.266558
38P1	chrX	150500	39837061	2151	-0.0589986
38P1	chrX	39838113	120875450	5167	-0.576944
38P1	chrX	121047962	156007790	2313	-0.547983
38P1	chrY	2786986	9255287	119	-0.61544
38P1	chrY	9547584	56959891	315	-0.757807
48P1	chr1	69381	125312698	13133	-0.0333425
48P1	chr1	143281044	248918365	11298	-0.0700746
48P1	chr2	41605	90525254	6751	0.0667903
48P1	chr2	91283966	242003780	12083	-0.10315
48P1	chr3	150500	198038669	15195	0.0841595
48P1	chr4	59429	9172672	1190	-0.221525
48P1	chr4	9368889	190026768	9462	-0.306388
48P1	chr5	140305	47365108	2385	0.216512
48P1	chr5	49488671	112801385	3484	-0.286466
48P1	chr5	112815492	181260815	6039	-0.0379099
48P1	chr6	150500	32459319	3102	0.188812
48P1	chr6	32741441	44418946	2200	0.251261
48P1	chr6	44419446	170583749	7663	0.0679164
48P1	chr7	150500	6822366	886	0.348951
48P1	chr7	6823310	43360982	2046	0.178178
48P1	chr7	43361482	57769285	1002	0.261853
48P1	chr7	57769285	80135280	1108	-0.0559986
48P1	chr7	80135780	93975451	956	-0.302923
48P1	chr7	93976600	94656591	96	-0.66385
48P1	chr7	94663333	96688968	146	-0.260243
48P1	chr7	96694795	100733668	775	-0.0226
48P1	chr7	100734168	100738613	6	-27.0732
48P1	chr7	100746537	100949123	117	0.105628
48P1	chr7	100949623	100992681	21	0.350582
48P1	chr7	101004499	102491123	250	0.023452
48P1	chr7	102496139	102677984	26	-1.05113
48P1	chr7	102703314	120732400	1115	-0.120727
48P1	chr7	120732900	122698920	209	-0.314564
48P1	chr7	122701832	143478798	1979	-0.0504308
48P1	chr7	143623899	159142547	1233	-0.0796121
48P1	chr8	150500	145054159	8906	-0.105354
48P1	chr9	154630	27694530	1388	-0.2749
48P1	chr9	27694530	38527912	1153	-0.156953
48P1	chr9	38528412	43280180	55	-0.315337
48P1	chr9	43280180	45525913	15	-0.71567
48P1	chr9	60497470	138177264	7303	-0.169628
48P1	chr10	49179	79614115	5246	-0.0346233
48P1	chr10	79907667	133626306	5045	0.178846
48P1	chr11	150500	14493813	2396	0.083183
48P1	chr11	14494207	46383763	1953	-0.289773
48P1	chr11	46385117	50877111	605	-0.00615314
48P1	chr11	51026130	134986058	9081	0.0570868
48P1	chr12	99144	9443678	1625	-0.156481
48P1	chr12	9595271	30926451	1606	-0.257602
48P1	chr12	30927505	133234356	10410	0.122036
48P1	chr13	15879861	57017795	2765	-0.206223
48P1	chr13	57171357	114326283	2148	-0.20207
48P1	chr14	15939217	106874055	7790	-0.0147711
48P1	chr15	16962086	84444649	7309	-0.204455
48P1	chr15	84603925	101922767	1368	-0.202104
48P1	chr16	47427	38279231	5017	-0.109054
48P1	chr16	46324795	56683274	851	-0.233295
48P1	chr16	56683955	70119992	1653	-0.114957
48P1	chr16	70120492	70185978	22	0.680534
48P1	chr16	70186478	74305735	577	-0.0959606
48P1	chr16	74306235	74451553	21	0.500475
48P1	chr16	74452053	90094829	1540	-0.140156
48P1	chr17	156218	37874251	5856	-0.0393717
48P1	chr17	38195871	83135126	7696	0.0579186
48P1	chr18	117084	320066	41	-0.566418
48P1	chr18	321659	15452504	1064	-0.0495802
48P1	chr18	15452504	21530492	110	-0.44459
48P1	chr18	21532470	26943826	465	-0.0641196
48P1	chr18	26944326	80247350	2603	-0.490941
48P1	chr19	110970	23116673	6227	-0.167814
48P1	chr19	23117676	25027980	80	0.170999
48P1	chr19	27126811	58571429	7249	0.0137981
48P1	chr20	87707	2483908	264	-0.00177691
48P1	chr20	2483908	5942788	548	0.10633
48P1	chr20	5943556	31257161	1190	-0.0875695
48P1	chr20	31257661	64273602	4004	0.239094
48P1	chr21	4942906	29672480	546	-0.0921534
48P1	chr21	29672980	39175087	818	0.123534
48P1	chr21	39175587	44222546	639	0.28505
48P1	chr21	44223046	46664374	526	-0.10623
48P1	chr22	10395631	15972618	22	-0.144385
48P1	chr22	15972618	25027499	1240	0.222634
48P1	chr22	25027999	43497734	2710	-0.00120306
48P1	chr22	43498234	50782296	962	-0.215836
48P1	chrX	150500	120875450	7318	-0.841257
48P1	chrX	121047962	156007790	2313	-0.812525
48P1	chrY	2786986	9255287	119	-0.0887511
48P1	chrY	9547584	12405975	25	1.27441
48P1	chrY	12406795	21386263	249	-0.412104
48P1	chrY	21386763	56959891	41	1.46684
49P1	chr1	69381	125312698	13133	-0.0532198
49P1	chr1	143281044	145607631	20	0.420587
49P1	chr1	145608131	161236567	3487	1.08323
49P1	chr1	161238038	182666975	1891	0.755895
49P1	chr1	182669621	248918365	5900	0.22616
49P1	chr2	41605	90525254	6751	-0.0808389
49P1	chr2	91283966	140981657	3152	-0.136449
49P1	chr2	140982157	141062275	13	-13.5672
49P1	chr2	141062775	242003780	8918	-0.155867
49P1	chr3	150500	95321272	7531	-0.0975171
49P1	chr3	95321272	122253687	1792	0.509596
49P1	chr3	122254187	130581904	1071	0.668161
49P1	chr3	130581989	139627724	878	0.523985
49P1	chr3	139628224	183135214	2302	1.44658
49P1	chr3	183135714	195663585	1230	1.58235
49P1	chr3	195664085	195791501	51	2.03565
49P1	chr3	195792001	198038669	340	1.60387
49P1	chr4	59429	9172672	1190	0.0869643
49P1	chr4	9368889	190026768	9462	-0.221652
49P1	chr5	140305	678062	114	1.84147
49P1	chr5	678562	843726	23	1.17474
49P1	chr5	847511	1593284	167	1.88438
49P1	chr5	1594954	16935287	669	1.65161
49P1	chr5	16935787	31119449	172	1.37043
49P1	chr5	31119449	45848278	1230	1.68317
49P1	chr5	45848278	47365108	10	0.375814
49P1	chr5	49488671	181260815	9523	-0.146991
49P1	chr6	150500	29581751	1921	0.501664
49P1	chr6	29587942	32294125	1149	0.990252
49P1	chr6	32299919	32459319	32	0.350157
49P1	chr6	32741441	33456524	333	1.02822
49P1	chr6	33457024	44446713	1875	0.656531
49P1	chr6	44447213	167032644	7362	0.426348
49P1	chr6	167033872	170583749	293	0.606995
49P1	chr7	150500	5999277	707	0.75651
49P1	chr7	6008994	6187723	58	0.385672
49P1	chr7	6190446	6824550	124	0.759476
49P1	chr7	6824637	20659089	587	0.409322
49P1	chr7	20667267	43311127	1452	0.582689
49P1	chr7	43311760	45102072	378	0.736888
49P1	chr7	45102280	56101348	596	0.559647
49P1	chr7	56101848	63349853	72	0.129786
49P1	chr7	63350575	143478798	6764	-0.645295
49P1	chr7	143623899	159142547	1233	-0.578555
49P1	chr8	150500	145054159	8906	-0.131546
49P1	chr9	154630	20345940	1089	-0.731609
49P1	chr9	20346440	27950673	308	-6.94465
49P1	chr9	27951173	28863125	6	-2.12151
49P1	chr9	28864206	34482945	382	0.926116
49P1	chr9	34483445	35108276	210	2.56409
49P1	chr9	35108776	35563389	73	2.20027
49P1	chr9	35563766	36376129	290	1.58478
49P1	chr9	36379253	39604244	214	-0.00694183
49P1	chr9	39604244	43280180	24	-0.603186
49P1	chr9	43280180	45525913	15	-1.03661
49P1	chr9	60497470	104113477	2523	-0.599008
49P1	chr9	104113961	127338163	2146	-0.0683011
49P1	chr9	127339642	138177264	2634	0.0831935
49P1	chr10	49179	79614115	5246	-0.0965982
49P1	chr10	79907667	133626306	5045	-0.0671776
49P1	chr11	150500	50877111	4954	-0.0555333
49P1	chr11	51026130	134986058	9081	-0.0372269
49P1	chr12	99144	9443678	1625	0.424334
49P1	chr12	9595271	44143626	2246	0.137851
49P1	chr12	44144126	47670347	223	0.254586
49P1	chr12	47679490	57956892	3178	0.444024
49P1	chr12	57957392	71674400	882	0.231081
49P1	chr12	71676686	123584818	4594	-0.0390275
49P1	chr12	123586744	125349747	297	0.476108
49P1	chr12	125349747	130036105	98	0.233196
49P1	chr12	130037405	131084665	87	0.442997
49P1	chr12	131085165	132690378	264	-0.491918
49P1	chr12	132695881	133234356	147	-0.0582611
49P1	chr13	15879861	19173360	24	-0.929356
49P1	chr13	19173860	20403626	106	0.299567
49P1	chr13	20404126	57017795	2635	-0.55491
49P1	chr13	57171357	112375883	1814	0.223289
49P1	chr13	112376383	114326283	334	0.414404
49P1	chr14	15939217	106874055	7790	0.239048
49P1	chr15	16962086	22383925	73	-0.761419
49P1	chr15	22542522	45982196	2987	0.000123233
49P1	chr15	45982196	62242085	1468	-0.138428
49P1	chr15	62242788	84444649	2781	-0.0179261
49P1	chr15	84603925	101922767	1368	-0.034228
49P1	chr16	47427	38279231	5017	0.429513
49P1	chr16	46324795	90094829	4664	0.00666429
49P1	chr17	156218	37874251	5856	-0.266389
49P1	chr17	38195871	50684877	3186	-0.212477
49P1	chr17	50687533	56895954	278	-0.449957
49P1	chr17	56899112	68542167	1700	-0.302627
49P1	chr17	68542691	70612204	237	-0.500034
49P1	chr17	70612204	83135126	2295	-0.218204
49P1	chr18	117084	15155294	1103	0.530478
49P1	chr18	15155294	80247350	3180	-0.0711933
49P1	chr19	110970	8862940	2520	0.101604
49P1	chr19	8863294	8932785	71	-0.363191
49P1	chr19	8934886	19891677	3391	0.0731
49P1	chr19	19891677	25027980	325	-0.53045
49P1	chr19	27126811	29984720	56	1.86813
49P1	chr19	29985220	34022951	290	0.0591762
49P1	chr19	34023451	36341592	701	1.99886
49P1	chr19	36342092	37823579	297	1.6233
49P1	chr19	37825653	39776090	674	2.03196
49P1	chr19	39786635	55456488	4388	-0.478851
49P1	chr19	55456988	56038195	175	1.90315
49P1	chr19	56040920	58347031	553	1.71103
49P1	chr19	58351388	58571429	115	1.93829
49P1	chr20	87707	2483908	264	1.21119
49P1	chr20	2483908	4248680	430	1.36506
49P1	chr20	4249459	25686124	1260	1.18704
49P1	chr20	25686388	31257161	48	0.341207
49P1	chr20	31257661	34708865	575	1.32315
49P1	chr20	34715319	64092981	3392	-0.0855289
49P1	chr20	64097799	64273602	37	-1.42554
49P1	chr21	4942906	46664374	2529	-0.4206
49P1	chr22	10395631	17199580	93	-0.753313
49P1	chr22	17203560	46261970	4209	0.0236804
49P1	chr22	46261970	50782296	632	-0.366643
49P1	chrX	150500	120875450	7318	-0.272565
49P1	chrX	121047962	152936513	1570	-0.286108
49P1	chrX	152938073	154695414	581	-0.0366356
49P1	chrX	154695914	156007790	162	-0.255313
49P1	chrY	2786986	9255287	119	-5.07854
49P1	chrY	9547584	12708945	30	-1.50118
49P1	chrY	12709445	13704437	115	-12.6156
49P1	chrY	13705222	19566881	71	-3.42415
49P1	chrY	19567982	20781034	51	-10.9548
49P1	chrY	20781534	56959891	48	-2.61415
53P1	chr1	69381	12777601	1979	0.246848
53P1	chr1	12778101	12988466	15	-0.559416
53P1	chr1	12988466	15736865	191	0.24775
53P1	chr1	15737926	24180856	1487	0.425953
53P1	chr1	24187750	42752666	2757	0.28249
53P1	chr1	42754866	52402225	1384	0.456824
53P1	chr1	52404747	69715716	1419	0.257842
53P1	chr1	69716216	82463266	618	0.0188383
53P1	chr1	82463266	113848628	2571	-0.508364
53P1	chr1	113852024	125312698	712	0.0949512
53P1	chr1	143281044	248918365	11298	-0.125131
53P1	chr2	41605	90525254	6751	0.0574889
53P1	chr2	91283966	242003780	12083	-0.103626
53P1	chr3	150500	90692069	7460	-0.197693
53P1	chr3	90692069	147388861	4263	0.0547199
53P1	chr3	147390928	167522486	1048	0.288929
53P1	chr3	167527817	173963826	427	0.737712
53P1	chr3	173963826	198038669	1997	1.12061
53P1	chr4	59429	9172672	1190	-0.232623
53P1	chr4	9368889	46249805	1600	-0.21491
53P1	chr4	46250305	94207892	3038	0.290637
53P1	chr4	94208392	190026768	4824	-0.210541
53P1	chr5	140305	47365108	2385	0.391901
53P1	chr5	49488671	181260815	9523	-0.220493
53P1	chr6	150500	32459319	3102	0.0385
53P1	chr6	32741441	62902854	3302	0.0519437
