Sample	Chromosome	Start Position	End Position	Num markers	Seg.CN
cn4P	chr6	52064952	80343806	1549	0.150457
cn4P	chr6	80344306	148487717	3949	-0.201545
cn4P	chr6	148488217	170583749	1684	0.0236761
cn4P	chr7	150500	6824739	890	0.442254
cn4P	chr7	6826699	13976925	274	0.240559
cn4P	chr7	13977425	143478798	9574	-0.0787564
cn4P	chr7	143623899	144130047	57	-0.0950459
cn4P	chr7	144130547	144377192	49	-0.504786
cn4P	chr7	144378759	153444841	765	-0.0131805
cn4P	chr7	153444841	156658886	133	-0.337747
cn4P	chr7	156659386	159142547	229	-0.0666691
cn4P	chr8	150500	27649199	1840	-0.492475
cn4P	chr8	27649699	105318440	4379	0.286821
cn4P	chr8	105318940	136962911	1489	-0.0640536
cn4P	chr8	136962911	144223230	842	0.500893
cn4P	chr8	144223730	145054159	356	0.0943239
cn4P	chr9	154630	14769868	718	-0.402073
cn4P	chr9	14770603	45525913	1893	-0.195263
cn4P	chr9	60497470	138177264	7303	-0.172561
cn4P	chr10	49179	3933940	222	-0.432639
cn4P	chr10	3933940	37219899	2270	0.0230293
cn4P	chr10	37231458	58196531	944	-0.197415
cn4P	chr10	58196541	69633061	788	-0.466702
cn4P	chr10	69633561	69941023	33	-1.05434
cn4P	chr10	69944124	79614115	989	-0.491752
cn4P	chr10	79907667	91819308	696	-0.570807
cn4P	chr10	91819479	133626306	4349	0.0205965
cn4P	chr11	150500	13982346	2345	-0.197535
cn4P	chr11	13982846	34196822	1443	0.0501442
cn4P	chr11	34197322	45898192	451	0.252487
cn4P	chr11	45901977	49031893	662	0.44133
cn4P	chr11	49035094	50877111	53	0.251628
cn4P	chr11	51026130	67180217	3086	0.0907714
cn4P	chr11	67181319	122115093	4918	-0.242652
cn4P	chr11	122115593	130209580	827	0.0408359
cn4P	chr11	130209659	134986058	250	-0.0867818
cn4P	chr12	99144	561453	116	0.290943
cn4P	chr12	565232	2566582	200	0.110697
cn4P	chr12	2567567	3380894	128	0.279721
cn4P	chr12	3381394	5045727	172	1.19477
cn4P	chr12	5045727	6818916	379	0.520796
cn4P	chr12	6819296	6979581	145	0.288844
cn4P	chr12	6981001	9443678	485	0.465854
cn4P	chr12	9595271	68325577	6174	0.223245
cn4P	chr12	68326485	121402809	4415	0.00383239
cn4P	chr12	121403309	122774708	333	0.14792
cn4P	chr12	122777488	130164690	603	0.382989
cn4P	chr12	130165190	133234356	491	-0.0447146
cn4P	chr13	15879861	57017795	2765	-0.213257
cn4P	chr13	57171357	59970060	51	-0.317282
cn4P	chr13	59970849	69796235	137	-0.0583626
cn4P	chr13	69796735	81382409	391	0.0591758
cn4P	chr13	81382409	98712586	444	-0.0927922
cn4P	chr13	98715875	100292723	156	-0.173269
cn4P	chr13	100301457	110504266	541	-0.372771
cn4P	chr13	110506412	114326283	428	-0.188006
cn4P	chr14	15939217	19975016	43	-0.438516
cn4P	chr14	19975516	57594124	3143	0.308526
cn4P	chr14	57597397	106874055	4604	-0.21578
cn4P	chr15	16962086	50544781	3456	0.051502
cn4P	chr15	50546472	82042657	3601	-0.136266
cn4P	chr15	82043157	84444649	252	0.00245548
cn4P	chr15	84603925	88649734	290	-0.0490967
cn4P	chr15	88652107	92162253	559	0.104441
cn4P	chr15	92162753	101922767	519	0.230149
cn4P	chr16	47427	38279231	5017	0.0394849
cn4P	chr16	46324795	88939694	4344	0.0253704
cn4P	chr16	88940832	90094829	320	0.525041
cn4P	chr17	156218	3800608	727	0.259455
cn4P	chr17	3801108	6829684	777	-0.00170531
cn4P	chr17	6830184	27647120	2686	-0.14902
cn4P	chr17	27647273	37874251	1666	0.258667
cn4P	chr17	38195871	83135126	7696	0.280297
cn4P	chr18	117084	33746595	2048	0.0717115
cn4P	chr18	33747095	80247350	2235	-0.388319
cn4P	chr19	110970	25027980	6307	-0.0980947
cn4P	chr19	27126811	58571429	7249	0.197411
cn4P	chr20	87707	15430902	1225	0.252699
cn4P	chr20	15431402	24948937	592	-0.00919031
cn4P	chr20	24949437	64273602	4189	0.256189
cn4P	chr21	4942906	46441086	2469	-0.173514
cn4P	chr21	46442494	46664374	60	-0.52302
cn4P	chr22	10395631	50782296	4934	0.300901
cn4P	chrX	150500	65739895	4139	-0.345544
cn4P	chrX	65740395	120875450	3179	-0.577698
cn4P	chrX	121047962	156007790	2313	-0.644315
cn4P	chrY	2786986	9255287	119	0.286083
cn4P	chrY	9547584	12406944	26	1.78502
cn4P	chrY	12407809	21386263	248	0.143675
cn4P	chrY	21386763	56959891	41	1.79849
cn7P	chr1	69381	125312698	13133	-0.0215972
cn7P	chr1	143281044	144954938	15	-0.450519
cn7P	chr1	144955438	149938359	396	0.11095
cn7P	chr1	149943854	156941991	2208	0.190027
cn7P	chr1	156942687	159931930	457	0.0892597
cn7P	chr1	159932509	160944637	261	0.38699
cn7P	chr1	160945137	196747315	2856	0.704727
cn7P	chr1	196747815	196832001	13	-0.71773
cn7P	chr1	196832501	248918365	5092	0.727094
cn7P	chr2	41605	90525254	6751	-0.052892
cn7P	chr2	91283966	242003780	12083	-0.0479227
cn7P	chr3	150500	17291392	1441	0.403829
cn7P	chr3	17291892	91601118	6025	-0.668629
cn7P	chr3	91601118	132719832	3231	0.698004
cn7P	chr3	132722857	137318351	334	1.18191
cn7P	chr3	137318351	140970995	286	0.673857
cn7P	chr3	140973713	172444658	1808	0.960075
cn7P	chr3	172445158	198038669	2070	1.25666
cn7P	chr4	59429	9172672	1190	-0.637502
cn7P	chr4	9368889	44722209	1580	-0.688251
cn7P	chr4	44722709	128162319	5064	-0.0556943
cn7P	chr4	128176869	142883673	424	-0.703418
cn7P	chr4	142883673	187428092	2339	-0.0516468
cn7P	chr4	187428092	189473477	35	-0.613477
cn7P	chr4	189473897	190026768	20	-0.1158
cn7P	chr5	140305	29644229	1135	0.124529
cn7P	chr5	29644229	47365108	1250	0.362315
cn7P	chr5	49488671	181260815	9523	-0.617777
cn7P	chr6	150500	391268	16	-0.529404
cn7P	chr6	393146	28302286	1761	0.373243
cn7P	chr6	28302786	32294125	1293	0.098982
cn7P	chr6	32299919	32459319	32	-0.622061
cn7P	chr6	32741441	170583749	9863	-0.0489313
cn7P	chr7	150500	143478798	10738	-0.0364326
cn7P	chr7	143623899	159142547	1233	-0.0354537
cn7P	chr8	150500	111624433	6494	-0.0186565
cn7P	chr8	111624433	145054159	2412	0.301873
cn7P	chr9	154630	33617287	1653	-0.703447
cn7P	chr9	33624273	39178318	913	0.444469
cn7P	chr9	39178818	43280180	30	-0.0622189
cn7P	chr9	43280180	45525913	15	0.743843
cn7P	chr9	60497470	138177264	7303	0.000644566
cn7P	chr10	49179	39489225	2560	-0.0667039
cn7P	chr10	39489225	44148328	149	0.652855
cn7P	chr10	44148328	44648258	11	-0.289552
cn7P	chr10	44648258	46626013	167	0.620919
cn7P	chr10	46626513	51582809	397	-0.0641824
cn7P	chr10	51582809	79614115	1962	-0.680866
cn7P	chr10	79907667	87961120	405	-0.68858
cn7P	chr10	87965284	105555618	2499	-0.0287846
cn7P	chr10	105555618	133626306	2141	-0.682869
cn7P	chr11	150500	50877111	4954	-0.662349
cn7P	chr11	51026130	134986058	9081	-0.0584736
cn7P	chr12	99144	9443678	1625	-0.0309553
cn7P	chr12	9595271	133234356	12016	-0.0424364
cn7P	chr13	15879861	57017795	2765	-0.0776451
cn7P	chr13	57171357	79337304	535	-0.0895418
cn7P	chr13	79341120	79865431	30	-1.83224
cn7P	chr13	79865431	114326283	1583	-0.0718918
cn7P	chr14	15939217	106874055	7790	-0.652048
cn7P	chr15	16962086	84444649	7309	-0.0256162
cn7P	chr15	84603925	101922767	1368	-0.0253287
cn7P	chr16	47427	38279231	5017	-0.00223357
cn7P	chr16	46324795	90094829	4664	-0.0144322
cn7P	chr17	156218	23208051	4124	-0.631515
cn7P	chr17	23208051	37874251	1732	-0.00655924
cn7P	chr17	38195871	39604948	320	0.0409086
cn7P	chr17	39605448	39828884	96	0.464478
cn7P	chr17	39829384	83135126	7280	0.00555897
cn7P	chr18	117084	80247350	4283	-0.0288066
cn7P	chr19	110970	25027980	6307	0.0176427
cn7P	chr19	27126811	58571429	7249	-0.0288263
cn7P	chr20	87707	64273602	6006	-0.0351751
cn7P	chr21	4942906	43065697	1847	-0.0425137
cn7P	chr21	43066240	44943839	338	0.463068
cn7P	chr21	44944339	46146329	157	0.287271
cn7P	chr21	46150116	46664374	187	0.446628
cn7P	chr22	10395631	50782296	4934	-0.00865572
cn7P	chrX	150500	2830197	164	-0.0372305
cn7P	chrX	2830697	120875450	7154	0.287869
cn7P	chrX	121047962	156007790	2313	0.282435
cn7P	chrY	2786986	2976851	18	-19.3698
cn7P	chrY	2977937	6868464	56	-2.51527
cn7P	chrY	6868729	9255287	45	-12.0297
cn7P	chrY	9547584	12720086	32	-3.62944
cn7P	chrY	12720586	13705261	114	-21.1008
cn7P	chrY	13705761	18466645	44	-4.29125
cn7P	chrY	18467711	22314765	92	-15.9441
cn7P	chrY	22315265	56959891	33	-5.35488
