Sample	Chromosome	Start Position	End Position	Num markers	Seg.CN
38P1	chr3	90843577	159069805	5027	0.201054
38P1	chr3	159070305	164501177	167	0.665875
38P1	chr3	164501177	170084991	267	1.0372
38P1	chr3	170085491	189238911	1489	1.22554
38P1	chr3	189239411	198038669	787	0.706749
38P1	chr4	59429	9172672	1192	-0.0522753
38P1	chr4	9368889	46979100	1629	-0.217662
38P1	chr4	46979600	89895596	2914	0.00145523
38P1	chr4	89896096	190026768	4926	-0.384708
38P1	chr5	140305	37304845	1801	0.17508
38P1	chr5	37305054	41794080	384	0.638298
38P1	chr5	41794674	44004699	156	0.945328
38P1	chr5	44004699	47365108	44	0.280942
38P1	chr5	49488671	181260815	9524	-0.299586
38P1	chr6	150500	32459319	3101	0.0666768
38P1	chr6	32741441	60687330	3274	0.146409
38P1	chr6	60687330	170583749	6594	-0.248086
38P1	chr7	150500	34941886	2489	0.390107
38P1	chr7	34942612	143478798	8262	0.0523674
38P1	chr7	143623899	143875486	18	-0.521923
38P1	chr7	143875986	148757152	183	0.110957
38P1	chr7	148759301	159142547	1030	-0.263657
38P1	chr8	150500	41118502	2811	-0.369334
38P1	chr8	41118502	145054159	6098	-0.00095433
38P1	chr9	154630	22307714	1233	-0.357286
38P1	chr9	22307714	36087963	1064	0.252475
38P1	chr9	36091161	37854277	211	0.503825
38P1	chr9	37854777	39604244	64	0.0561488
38P1	chr9	39604244	45525913	39	-0.323033
38P1	chr9	60497470	138177264	7303	0.0256765
38P1	chr10	49179	39637386	2566	-0.135686
38P1	chr10	39933707	133626306	7732	-0.278717
38P1	chr11	150500	89875073	10223	-0.0233402
38P1	chr11	90038692	134986058	3817	-0.0341903
38P1	chr12	99144	926946	175	-0.281077
38P1	chr12	927142	9443678	1450	0.0350559
38P1	chr12	9595271	133234356	12025	0.00366516
38P1	chr13	15879861	18126913	15	0.641164
38P1	chr13	18126913	32116831	1026	-0.306739
38P1	chr13	32117331	35155272	253	-0.0488973
38P1	chr13	35155772	35290450	24	-0.839838
38P1	chr13	35309526	57017795	1449	-0.0502672
38P1	chr13	57171357	114326283	2146	-0.0482267
38P1	chr14	15939217	106874055	7795	-0.0820029
38P1	chr15	16962086	84285874	7309	-0.00774559
38P1	chr15	84603925	86224951	198	0.0380737
38P1	chr15	86225451	101443663	1113	0.430088
38P1	chr15	101444163	101922767	59	-0.304641
38P1	chr16	47427	38428223	5019	-0.0479957
38P1	chr16	46324795	90094829	4667	0.00116493
38P1	chr17	156218	12972801	3023	-0.0245426
38P1	chr17	12973301	23056741	1097	-0.359292
38P1	chr17	23056741	37873703	1729	0.0207878
38P1	chr17	38195871	83135126	7702	-0.0167748
38P1	chr18	117084	80247350	4285	-0.255063
38P1	chr19	110970	25027980	6315	-0.0911806
38P1	chr19	27126811	58571429	7254	-0.0310541
38P1	chr20	87707	64273602	6010	0.0273895
38P1	chr21	4942906	46664374	2529	-0.287871
38P1	chr22	10395631	16578942	25	-0.120566
38P1	chr22	16581056	25847652	1334	0.514821
38P1	chr22	25851468	50782296	3575	0.268883
38P1	chrX	150500	39660716	2153	-0.325807
38P1	chrX	39661821	120875450	5175	-0.870522
38P1	chrX	121047962	156007790	2318	-0.874593
38P1	chrY	2786986	9255287	119	-0.603558
38P1	chrY	9547584	56959891	318	-0.611864
49P1	chr1	69381	125312698	13137	-0.0802362
49P1	chr1	143281044	145746999	34	0.681904
49P1	chr1	145747992	161236567	3476	1.07659
49P1	chr1	161238038	182666975	1890	0.75896
49P1	chr1	182669621	248918365	5899	0.217061
49P1	chr2	41605	90525254	6755	-0.100485
49P1	chr2	91283966	140981657	3151	-0.144869
49P1	chr2	140982157	141062275	13	-13.9184
49P1	chr2	141062775	242003780	8922	-0.181142
49P1	chr3	150500	96866323	7546	-0.133827
49P1	chr3	96866823	139627724	3731	0.549956
49P1	chr3	139628224	183094607	2301	1.45506
49P1	chr3	183099942	198038669	1624	1.59285
49P1	chr4	59429	9172672	1192	0.0689022
49P1	chr4	9368889	190026768	9469	-0.253561
49P1	chr5	140305	756144	124	1.81326
49P1	chr5	756644	843726	13	1.08369
49P1	chr5	847511	4403219	206	1.86595
49P1	chr5	4404691	17275902	635	1.67298
49P1	chr5	17276402	31119449	167	1.3781
49P1	chr5	31119449	47365108	1240	1.68354
49P1	chr5	49488671	181260815	9524	-0.158674
49P1	chr6	150500	29086540	1863	0.504871
49P1	chr6	29086540	32459319	1238	0.988667
49P1	chr6	32741441	44406469	2198	0.693153
49P1	chr6	44408441	167032644	7376	0.42048
49P1	chr6	167033872	170583749	294	0.613349
49P1	chr7	150500	63485582	3983	0.593136
49P1	chr7	63485582	143478798	6768	-0.696526
49P1	chr7	143623899	159142547	1231	-0.591078
49P1	chr8	150500	3386993	213	-0.346572
49P1	chr8	3387493	3574444	11	-1.96588
49P1	chr8	3574944	4031404	13	-10.9198
49P1	chr8	4031904	145054159	8672	-0.142287
49P1	chr9	154630	20345940	1088	-0.761894
49P1	chr9	20346440	27567122	298	-9.63572
49P1	chr9	27567622	28863125	16	-3.81521
49P1	chr9	28864206	34459055	381	0.9236
49P1	chr9	34459555	35108276	212	2.54337
49P1	chr9	35108776	35563389	73	2.17896
49P1	chr9	35563766	36389964	291	1.57843
49P1	chr9	36390464	39604244	213	0.000861404
49P1	chr9	39604244	45525913	39	-0.76286
49P1	chr9	60497470	101308708	2410	-0.644425
49P1	chr9	101309208	125200104	2082	-0.0891003
49P1	chr9	125203011	138177264	2811	0.0559409
49P1	chr10	49179	39637386	2566	-0.131407
49P1	chr10	39933707	133626306	7732	-0.0894239
49P1	chr11	150500	55602938	5009	-0.0904341
49P1	chr11	55603438	55651371	11	-14.5092
49P1	chr11	55651371	89875073	5203	-0.0152917
49P1	chr11	90038692	134986058	3817	-0.108838
49P1	chr12	99144	9443678	1625	0.417605
49P1	chr12	9595271	42312564	2123	0.116395
49P1	chr12	42313064	70353917	4266	0.378677
49P1	chr12	70354417	133234356	5636	-0.0454935
49P1	chr13	15879861	57017795	2767	-0.576556
49P1	chr13	57171357	114326283	2146	0.221341
49P1	chr14	15939217	106874055	7795	0.230349
49P1	chr15	16962086	84285874	7309	-0.0624768
49P1	chr15	84603925	101922767	1370	-0.0484935
49P1	chr16	47427	38428223	5019	0.41801
49P1	chr16	46324795	90094829	4667	-0.0127418
49P1	chr17	156218	37873703	5849	-0.286657
49P1	chr17	38195871	83135126	7702	-0.280951
49P1	chr18	117084	15155294	1102	0.533056
49P1	chr18	15155294	80247350	3183	-0.0797755
49P1	chr19	110970	25027980	6315	0.0177924
49P1	chr19	27126811	29971229	55	1.87059
49P1	chr19	29971729	34022951	291	0.0421991
49P1	chr19	34023451	36146314	676	1.97197
49P1	chr19	36149575	37823579	322	1.6159
49P1	chr19	37825653	39776090	674	1.99806
49P1	chr19	39786635	55456488	4392	-0.500528
49P1	chr19	55456988	56038195	175	1.88892
49P1	chr19	56040920	58347031	554	1.67547
49P1	chr19	58351388	58571429	115	1.90952
49P1	chr20	87707	5279985	759	1.29476
49P1	chr20	5280986	25686124	1198	1.18849
49P1	chr20	25686388	31257161	48	0.405428
49P1	chr20	31257661	34708865	574	1.3094
49P1	chr20	34715319	64273602	3431	-0.126623
49P1	chr21	4942906	46664374	2529	-0.450027
49P1	chr22	10395631	17536597	106	-0.598388
49P1	chr22	17537097	46051326	4162	0.0118462
49P1	chr22	46054595	50782296	666	-0.392939
49P1	chrX	150500	120875450	7328	-0.768451
49P1	chrX	121047962	156007790	2318	-0.722398
49P1	chrY	2786986	9255287	119	-6.33504
49P1	chrY	9547584	12708945	30	-5.41516
49P1	chrY	12709445	13479319	110	-15.4464
49P1	chrY	13479511	19707446	84	-5.01224
49P1	chrY	19707446	20781034	43	-13.9959
49P1	chrY	20781534	56959891	51	-5.39479
57P1	chr1	69381	125312698	13137	-0.226323
57P1	chr1	143281044	152036917	1054	0.290852
57P1	chr1	152037417	152579938	134	0.484589
57P1	chr1	152600729	152614100	3	-23.6744
57P1	chr1	152622831	248918365	10108	0.282162
57P1	chr2	41605	90525254	6755	-0.000305165
57P1	chr2	91283966	242003780	12086	-0.148295
57P1	chr3	150500	93722233	7484	-0.222883
57P1	chr3	93722233	198038669	7718	0.367413
57P1	chr4	59429	9172672	1192	-0.193577
57P1	chr4	9368889	190026768	9469	-0.301197
57P1	chr5	140305	47365108	2385	0.12817
57P1	chr5	49488671	181260815	9524	-0.267557
57P1	chr6	150500	32459319	3101	-0.0941628
57P1	chr6	32741441	170583749	9868	-0.146635
57P1	chr7	150500	142067425	10450	0.0896454
57P1	chr7	142068645	142094497	19	-14.6981
57P1	chr7	142094618	143478798	282	0.00411871
57P1	chr7	143623899	159142547	1231	0.0111812
57P1	chr8	150500	35748024	2345	-0.169137
57P1	chr8	35748524	145054159	6564	0.0946048
57P1	chr9	154630	45525913	2611	-0.0982423
57P1	chr9	60497470	138177264	7303	0.12487
57P1	chr10	49179	39637386	2566	-0.341676
57P1	chr10	39933707	85620035	2901	-0.0693587
57P1	chr10	85620535	107464989	2732	-0.350624
57P1	chr10	107464989	133626306	2099	-0.152781
57P1	chr11	150500	55603906	5011	-0.0623909
57P1	chr11	55603906	55651841	11	-19.2395
57P1	chr11	55652341	89875073	5201	1.52562e-05
57P1	chr11	90038692	134986058	3817	-0.131922
57P1	chr12	99144	9443678	1625	0.0132468
57P1	chr12	9595271	133234356	12025	-0.0666911
57P1	chr13	15879861	57017795	2767	-0.22308
57P1	chr13	57171357	114326283	2146	-0.193813
57P1	chr14	15939217	106874055	7795	-0.182725
57P1	chr15	16962086	84285874	7309	0.0115064
57P1	chr15	84603925	101922767	1370	0.00815585
57P1	chr16	47427	3244288	1276	-0.0097222
57P1	chr16	3244470	38428223	3743	-0.188505
57P1	chr16	46324795	90094829	4667	-0.204092
57P1	chr17	156218	37873703	5849	-0.0945942
57P1	chr17	38195871	83135126	7702	0.0500581
57P1	chr18	117084	80247350	4285	0.0652796
57P1	chr19	110970	25027980	6315	0.0911425
57P1	chr19	27126811	51630218	5416	-0.0659854
57P1	chr19	51643534	51645532	3	-25.9654
57P1	chr19	51645779	53632136	427	-0.22463
57P1	chr19	53634528	54821860	312	0.0703967
57P1	chr19	54829358	54835114	2	-21.9392
57P1	chr19	54840199	56406612	475	0.256768
57P1	chr19	56407112	58351590	505	0.0932535
57P1	chr19	58351590	58571429	114	0.236581
57P1	chr20	87707	64273602	6010	0.0295728
57P1	chr21	4942906	46664374	2529	-0.151255
57P1	chr22	10395631	50782296	4934	0.233065
57P1	chrX	150500	120875450	7328	-0.77865
57P1	chrX	121047962	156007790	2318	-0.690699
57P1	chrY	2786986	9255287	119	0.364675
57P1	chrY	9547584	12405975	25	1.69298
57P1	chrY	12406795	21386263	249	0.0040493
57P1	chrY	21386763	56959891	44	2.28204
64P1	chr1	69381	125312698	13137	-0.15086
64P1	chr1	143281044	248918365	11299	0.0216634
64P1	chr2	41605	90525254	6755	0.058579
64P1	chr2	91283966	242003780	12086	-0.0600797
64P1	chr3	150500	45966544	3528	-0.156685
64P1	chr3	45966544	53846086	2490	-0.0553401
64P1	chr3	53848661	91601118	1452	-0.21874
64P1	chr3	91601118	198038669	7732	0.167766
64P1	chr4	59429	9172672	1192	-0.0899719
64P1	chr4	9368889	69932055	2776	-0.22096
64P1	chr4	69932555	69998490	24	-1.19664
64P1	chr4	69999664	108813424	2675	-0.237453
64P1	chr4	108813924	109050183	45	-0.812574
64P1	chr4	109050683	190026768	3949	-0.237136
64P1	chr5	140305	7690188	477	0.118561
64P1	chr5	7690688	47365108	1908	-0.0686734
64P1	chr5	49488671	69534841	1147	-0.246612
64P1	chr5	69544901	71020786	54	0.281604
64P1	chr5	71021286	132011920	3277	-0.225512
64P1	chr5	132012420	181260815	5046	-0.155741
64P1	chr6	150500	32459319	3101	-0.181375
64P1	chr6	32741441	170583749	9868	-0.0892628
64P1	chr7	150500	7373548	904	0.13303
64P1	chr7	7380657	17873616	444	-0.0962237
64P1	chr7	17875479	76609710	3526	0.0430842
64P1	chr7	76610210	96496295	1370	-0.112687
64P1	chr7	96496795	102608824	1191	0.141765
64P1	chr7	102611083	143478798	3316	-0.0138077
64P1	chr7	143623899	143875486	18	-0.707448
64P1	chr7	143875986	144187200	43	0.0172278
64P1	chr7	144187700	144530369	50	-0.435912
64P1	chr7	144531669	159142547	1120	0.00659974
64P1	chr8	150500	145054159	8909	-0.105828
64P1	chr9	154630	20620964	1105	-0.197093
64P1	chr9	20621772	24387300	153	-0.44466
64P1	chr9	24387300	45525913	1353	-0.121522
64P1	chr9	60497470	67340702	48	-0.364889
64P1	chr9	67340702	135097788	6324	0.096985
64P1	chr9	135098283	138177264	931	0.267054
64P1	chr10	49179	39637386	2566	-0.0197929
64P1	chr10	39933707	49832302	639	0.0432208
64P1	chr10	49832802	123332346	6279	-0.0618819
64P1	chr10	123332346	133453497	785	0.0812728
64P1	chr10	133468468	133626306	29	0.532858
64P1	chr11	150500	89875073	10223	-0.0597621
64P1	chr11	90038692	95771652	332	-0.110657
64P1	chr11	95775919	107629916	629	-0.218731
64P1	chr11	107630416	134986058	2856	-0.0740874
64P1	chr12	99144	9443678	1625	0.124492
64P1	chr12	9595271	133234356	12025	-0.0305068
64P1	chr13	15879861	57017795	2767	-0.209292
64P1	chr13	57171357	102728950	1338	-0.238429
64P1	chr13	102729450	102749592	76	0.101868
64P1	chr13	102749592	110615045	313	-0.238595
64P1	chr13	110615545	114326283	419	-0.0748175
64P1	chr14	15939217	106874055	7795	0.0208006
64P1	chr15	16962086	19663948	18	0.180437
64P1	chr15	19663948	20457919	22	-0.501715
64P1	chr15	20669513	22095474	22	-1.138
64P1	chr15	22095974	84285874	7247	-0.149048
64P1	chr15	84603925	101922767	1370	-0.10769
64P1	chr16	47427	2530802	1052	0.225786
64P1	chr16	2530802	38428223	3967	0.088689
64P1	chr16	46324795	90094829	4667	0.0893489
64P1	chr17	156218	37873703	5849	0.0399488
64P1	chr17	38195871	40770411	703	0.144462
64P1	chr17	40771151	73472218	4825	-0.0417973
64P1	chr17	73472718	83135126	2174	0.0561741
64P1	chr18	117084	80247350	4285	-0.0523817
64P1	chr19	110970	13024034	4071	0.0255104
64P1	chr19	13024996	19678788	1883	0.199995
64P1	chr19	19679178	25027980	361	-0.0164451
64P1	chr19	27126811	36825621	1144	0.258041
64P1	chr19	36826121	37823579	200	0.591023
64P1	chr19	37825653	39840517	690	0.905529
64P1	chr19	39846288	40710138	237	0.539633
64P1	chr19	40714064	58571429	4983	-0.124259
64P1	chr20	87707	59845267	5238	-0.0232449
64P1	chr20	59847112	60012732	71	-0.322436
64P1	chr20	60013232	64273602	701	0.113148
64P1	chr21	4942906	14498594	103	-0.15073
64P1	chr21	14500526	23032910	188	0.184689
64P1	chr21	23032910	33834426	717	-0.215614
64P1	chr21	33836438	46664374	1521	-0.0960614
64P1	chr22	10395631	50782296	4934	0.127401
64P1	chrX	150500	2770593	154	-0.0942815
64P1	chrX	2774713	47169500	2418	-1.06407
64P1	chrX	47171025	120875450	4756	-0.873959
64P1	chrX	121047962	153418355	1611	-0.853919
64P1	chrX	153418672	154542452	518	-0.663153
64P1	chrX	154546033	155773369	168	-0.868291
64P1	chrX	155773869	156007790	21	0.0447148
64P1	chrY	2786986	9255287	119	0.199665
64P1	chrY	9547584	12391369	24	1.60744
64P1	chrY	12392643	17476315	161	-0.161218
64P1	chrY	17476315	18466645	6	2.3169
64P1	chrY	18467711	21386263	83	0.173433
64P1	chrY	21386763	56959891	44	1.84974
cn38P	chr1	69381	31505714	4668	-0.545375
cn38P	chr1	31508346	91861533	5874	0.0181864
cn38P	chr1	91862033	94417976	348	-0.666172
cn38P	chr1	94418476	125312698	2247	0.0101417
cn38P	chr1	143281044	248918365	11299	0.109111
cn38P	chr2	41605	90525254	6755	0.0279355
cn38P	chr2	91283966	242003780	12086	0.0246739
cn38P	chr3	150500	86946521	7376	-0.567749
cn38P	chr3	86947021	166772833	5361	0.00475806
cn38P	chr3	166772833	198038669	2465	0.795019
cn38P	chr4	59429	9172672	1192	-0.0831541
cn38P	chr4	9368889	190026768	9469	-0.0488149
cn38P	chr5	140305	47365108	2385	-0.0655916
cn38P	chr5	49488671	95961072	2879	-0.278082
cn38P	chr5	95961572	156329579	4605	-0.585298
cn38P	chr5	156330079	181260815	2040	-0.257227
cn38P	chr6	150500	32459319	3101	-0.282583
cn38P	chr6	32741441	170583749	9868	-0.228161
cn38P	chr7	150500	143478798	10751	0.253644
cn38P	chr7	143623899	144187200	61	0.344388
cn38P	chr7	144187700	144377192	44	0.955383
cn38P	chr7	144378759	159142547	1126	0.232731
cn38P	chr8	150500	145054159	8909	-0.0159172
cn38P	chr9	154630	45525913	2611	-0.565131
cn38P	chr9	60497470	138177264	7303	0.0258195
cn38P	chr10	49179	39637386	2566	-0.220515
cn38P	chr10	39933707	133626306	7732	-0.236624
cn38P	chr11	150500	89875073	10223	0.00681411
cn38P	chr11	90038692	134986058	3817	-0.0111045
cn38P	chr12	99144	9443678	1625	0.0261402
cn38P	chr12	9595271	133234356	12025	-0.0149974
cn38P	chr13	15879861	57017795	2767	-0.562886
cn38P	chr13	57171357	114326283	2146	-0.596438
cn38P	chr14	15939217	106874055	7795	0.0832625
cn38P	chr15	16962086	84285874	7309	-0.190852
cn38P	chr15	84603925	101922767	1370	-0.195132
cn38P	chr16	47427	38428223	5019	0.0315096
cn38P	chr16	46324795	90094829	4667	-0.182735
cn38P	chr17	156218	19968463	3991	-0.533492
cn38P	chr17	19978181	37873703	1858	0.028285
cn38P	chr17	38195871	46286091	2306	0.0426148
cn38P	chr17	46331024	46704856	38	0.932854
cn38P	chr17	46710960	83135126	5358	0.0144579
cn38P	chr18	117084	80247350	4285	0.0126223
cn38P	chr19	110970	334544	22	0.33691
cn38P	chr19	336080	8605712	2473	-0.18004
cn38P	chr19	8606212	8810778	12	0.873937
cn38P	chr19	8811278	8936463	96	0.417572
cn38P	chr19	8936463	9126952	148	0.618098
cn38P	chr19	9127452	12248118	984	0.360478
cn38P	chr19	12250241	21405257	2380	0.502916
cn38P	chr19	21405757	22391701	83	1.10529
cn38P	chr19	22392686	23359898	56	0.832519
cn38P	chr19	23360069	25027980	61	0.664428
cn38P	chr19	27126811	51630218	5416	0.254392
cn38P	chr19	51643534	51645532	3	-25.8537
cn38P	chr19	51645779	58571429	1835	0.215743
cn38P	chr20	87707	64273602	6010	0.0346794
cn38P	chr21	4942906	46664374	2529	-0.555954
cn38P	chr22	10395631	50782296	4934	0.445583
cn38P	chrX	150500	2691695	138	-0.90767
cn38P	chrX	2692451	54788651	3649	-1.28296
cn38P	chrX	54790834	120875450	3541	-0.563559
cn38P	chrX	121047962	156007790	2318	-0.533718
cn38P	chrY	2786986	9255287	119	-1.14537
cn38P	chrY	9547584	21386263	274	-1.83216
cn38P	chrY	21386763	56959891	44	0.672089
cn42P	chr1	69381	23093750	3461	-0.291487
cn42P	chr1	23093750	125312698	9676	-0.0244319
cn42P	chr1	143281044	161958656	3628	-0.0137707
cn42P	chr1	161959156	248918365	7671	0.332491
cn42P	chr2	41605	1979227	137	-0.113637
cn42P	chr2	1979519	65069803	4750	0.142138
cn42P	chr2	65071451	90525254	1868	-0.111963
cn42P	chr2	91283966	242003780	12086	-0.314629
cn42P	chr3	150500	137466994	11037	-0.321729
cn42P	chr3	137466994	198038669	4165	0.405155
cn42P	chr4	59429	9172672	1192	-0.378012
cn42P	chr4	9368889	41257128	1385	-0.312527
cn42P	chr4	41260644	49647728	520	0.0741685
cn42P	chr4	49647728	51843269	16	-0.666126
cn42P	chr4	51848754	52743328	59	0.0623467
cn42P	chr4	52746020	79740846	1747	0.397382
cn42P	chr4	79740846	190026768	5742	-0.325695
cn42P	chr5	140305	47365108	2385	0.0622746
cn42P	chr5	49488671	51702594	59	-0.343092
cn42P	chr5	51702594	62305972	570	0.11051
cn42P	chr5	62306472	69166760	430	-0.331874
cn42P	chr5	69167260	70026517	99	0.175824
cn42P	chr5	70032314	71849754	122	-0.216957
cn42P	chr5	71849754	74634213	213	0.22533
cn42P	chr5	74634713	181260815	8031	-0.324176
cn42P	chr6	150500	32459319	3101	0.0311174
cn42P	chr6	32741441	64822822	3403	0.0494042
cn42P	chr6	64823322	170583749	6465	-0.323709
cn42P	chr7	150500	6824739	889	0.254929
cn42P	chr7	6826699	24289581	912	0.377649
cn42P	chr7	24291660	102474537	5616	0.0438155
cn42P	chr7	102490985	102677984	27	-1.88371
cn42P	chr7	102703314	124871043	1465	0.0409912
cn42P	chr7	124871543	143063326	1732	-0.33117
cn42P	chr7	143063826	143478798	110	0.0796279
cn42P	chr7	143623899	144003494	29	0.0336753
cn42P	chr7	144003994	144835604	98	-0.269495
cn42P	chr7	144836104	159142547	1104	0.0281781
cn42P	chr8	150500	23854525	1493	-0.305275
cn42P	chr8	23855025	145054159	7416	0.0705172
cn42P	chr9	154630	45525913	2611	-0.310804
cn42P	chr9	60497470	138177264	7303	-0.3502
cn42P	chr10	49179	39637386	2566	-0.338602
cn42P	chr10	39933707	133626306	7732	-0.327309
cn42P	chr11	150500	26332323	3257	-0.338463
cn42P	chr11	26332823	89875073	6966	-0.100762
cn42P	chr11	90038692	134986058	3817	-0.0885029
cn42P	chr12	99144	6312366	733	0.247375
cn42P	chr12	6313144	9443678	892	0.0790062
cn42P	chr12	9595271	133234356	12025	0.0614531
cn42P	chr13	15879861	28099965	782	-0.305715
cn42P	chr13	28101012	57017795	1985	-0.096622
cn42P	chr13	57171357	84323117	605	-0.105839
cn42P	chr13	84323117	114326283	1541	0.223715
cn42P	chr14	15939217	106874055	7795	0.0515663
cn42P	chr15	16962086	22542615	73	-0.341038
cn42P	chr15	22542722	84285874	7236	0.300819
cn42P	chr15	84603925	101922767	1370	0.329308
cn42P	chr16	47427	5077536	1805	-0.397466
cn42P	chr16	5080943	38428223	3214	0.0386047
cn42P	chr16	46324795	90094829	4667	0.0415184
cn42P	chr17	156218	33112069	5261	-0.337221
cn42P	chr17	33112569	37873703	588	0.0914654
cn42P	chr17	38195871	40780458	712	0.0182426
cn42P	chr17	40781185	41688536	256	0.25061
cn42P	chr17	41689036	83135126	6734	0.0350733
cn42P	chr18	117084	15601109	1105	0.0395968
cn42P	chr18	15601109	20951389	37	-0.52922
cn42P	chr18	20953575	28147786	570	0.0579589
cn42P	chr18	28148286	31595319	150	0.252665
cn42P	chr18	31598475	80247350	2423	0.0811836
cn42P	chr19	110970	7643247	2163	-0.0622057
cn42P	chr19	7644611	25027980	4152	0.0314051
